year,age,sex,af_incd_clbr_fctr,af_ftlt_clbr_fctr,nonmodelled_ftlt_clbr_fctr
2036,64,men,1.57632723016394,1,0.969904498060495
2036,64,women,1.08297210662784,1,1.00337772052794
2036,65,men,1.81646204450435,1,1.0359934699804
2036,65,women,1.25749325713348,1,0.928293178730737
2036,66,men,1.67610588269318,1,0.93629389187204
2036,66,women,1.27506742342597,1,0.854139761755637
2036,67,men,1.85906012267624,1,0.926084306576208
2036,67,women,1.37962999362908,1,0.902392682677138
2036,68,men,1.83122135888851,1,0.937059520006756
2036,68,women,1.32361348525463,1,0.9111092294028
2036,69,men,1.84238045865815,1,0.876568638584559
2036,69,women,1.29561010808316,1,0.92918916808102
2036,70,men,1.93379724352859,1,0.960040720127676
2036,70,women,1.36410340234894,1,0.886717258700759
2036,71,men,1.92468304727532,1,0.918796121714901
2036,71,women,1.36527982483058,1,0.902986268881213
2036,72,men,1.85697828044739,1,0.890238380732945
2036,72,women,1.36427402218735,1,0.880920164909167
2036,73,men,1.79327962815345,1,0.909027262439001
2036,73,women,1.40918656162791,1,0.829490253106462
2036,74,men,1.87047306186195,1,0.896552103211592
2036,74,women,1.35332209342033,1,0.870582095661683
2036,75,men,1.78603535923696,1,0.868311550044765
2036,75,women,1.35638799724848,1,0.823234310308009
2036,76,men,1.75733828439542,1,0.937831322787342
2036,76,women,1.423255747448,1,0.820952010655602
2036,77,men,1.93369094362729,1,0.877890575695367
2036,77,women,1.41453490204142,1,0.825434060968002
2036,78,men,1.7938622719416,1,0.891708947295643
2036,78,women,1.55192870413179,1,0.791840270642902
2036,79,men,1.86913857349628,1,0.903936195321372
2036,79,women,1.50310471621603,1,0.769958936038629
2036,80,men,1.75727246420448,1,0.883299557337915
2036,80,women,1.37662904239892,1,0.781495805799374
2036,81,men,1.76665783807174,1,0.871714465306085
2036,81,women,1.36759134932146,1,0.76196190320209
2036,82,men,1.78096540257236,1,0.886953394404685
2036,82,women,1.29923344205447,1,0.777153194270508
2036,83,men,1.75774833647352,1,0.924314356808423
2036,83,women,1.25634588191528,1,0.778510414247826
2036,84,men,1.88365160964501,1,0.911256112680909
2036,84,women,1.33492601588137,1,0.753723734735946
2036,85,men,1.79724306096023,1,0.92123050707356
2036,85,women,1.13418608069036,1,0.761953880559476
2036,86,men,1.94222335638364,1,0.907996527597807
2036,86,women,1.18132782168164,1,0.742507881614838
