year,age,sex,af_incd_clbr_fctr,af_ftlt_clbr_fctr,nonmodelled_ftlt_clbr_fctr
2033,91,women,1,1,1
2033,92,men,1,1,1
2033,92,women,1,1,1
2033,93,men,1,1,1
2033,93,women,1,1,1
2033,94,men,1,1,1
2033,94,women,1,1,1
2033,95,men,1,1,1
2033,95,women,1,1,1
2033,96,men,1,1,1
2033,96,women,1,1,1
2033,97,men,1,1,1
2033,97,women,1,1,1
2033,98,men,1,1,1
2033,98,women,1,1,1
2033,99,men,1,1,1
2033,99,women,1,1,1
2034,40,men,1,1,1
2034,40,women,1,1,1
2034,41,men,1,1,1
2034,41,women,1,1,1
2034,42,men,1,1,1
2034,42,women,1,1,1
2034,43,men,1,1,1
2034,43,women,1,1,1
2034,44,men,1,1,1
2034,44,women,1,1,1
2034,45,men,1,1,1
2034,45,women,1,1,1
2034,46,men,1,1,1
2034,46,women,1,1,1
2034,47,men,1,1,1
2034,47,women,1,1,1
2034,48,men,1,1,1
2034,48,women,1,1,1
2034,49,men,1,1,1
2034,49,women,1,1,1
2034,50,men,1,1,1
2034,50,women,1,1,1
2034,51,men,1,1,1
2034,51,women,1,1,1
2034,52,men,1,1,1
2034,52,women,1,1,1
2034,53,men,1,1,1
2034,53,women,1,1,1
2034,54,men,1,1,1
2034,54,women,1,1,1
2034,55,men,1,1,1
2034,55,women,1,1,1
2034,56,men,1,1,1
2034,56,women,1,1,1
2034,57,men,1,1,1
2034,57,women,1,1,1
2034,58,men,1,1,1
2034,58,women,1,1,1
2034,59,men,1,1,1
2034,59,women,1,1,1
2034,60,men,1,1,1
2034,60,women,1,1,1
2034,61,men,1,1,1
2034,61,women,1,1,1
2034,62,men,1,1,1
2034,62,women,1,1,1
2034,63,men,1,1,1
2034,63,women,1,1,1
2034,64,men,1,1,1
2034,64,women,1,1,1
2034,65,men,1,1,1
2034,65,women,1,1,1
2034,66,men,1,1,1
2034,66,women,1,1,1
2034,67,men,1,1,1
2034,67,women,1,1,1
2034,68,men,1,1,1
2034,68,women,1,1,1
2034,69,men,1,1,1
2034,69,women,1,1,1
2034,70,men,1,1,1
2034,70,women,1,1,1
2034,71,men,1,1,1
2034,71,women,1,1,1
2034,72,men,1,1,1
2034,72,women,1,1,1
2034,73,men,1,1,1
2034,73,women,1,1,1
2034,74,men,1,1,1
2034,74,women,1,1,1
2034,75,men,1,1,1
2034,75,women,1,1,1
2034,76,men,1,1,1
2034,76,women,1,1,1
2034,77,men,1,1,1
2034,77,women,1,1,1
2034,78,men,1,1,1
2034,78,women,1,1,1
2034,79,men,1,1,1
2034,79,women,1,1,1
2034,80,men,1,1,1
2034,80,women,1,1,1
2034,81,men,1,1,1
2034,81,women,1,1,1
2034,82,men,1,1,1
2034,82,women,1,1,1
2034,83,men,1,1,1
2034,83,women,1,1,1
2034,84,men,1,1,1
2034,84,women,1,1,1
2034,85,men,1,1,1
2034,85,women,1,1,1
2034,86,men,1,1,1
2034,86,women,1,1,1
2034,87,men,1,1,1
2034,87,women,1,1,1
2034,88,men,1,1,1
2034,88,women,1,1,1
2034,89,men,1,1,1
2034,89,women,1,1,1
2034,90,men,1,1,1
2034,90,women,1,1,1
2034,91,men,1,1,1
2034,91,women,1,1,1
2034,92,men,1,1,1
2034,92,women,1,1,1
2034,93,men,1,1,1
2034,93,women,1,1,1
2034,94,men,1,1,1
2034,94,women,1,1,1
2034,95,men,1,1,1
2034,95,women,1,1,1
2034,96,men,1,1,1
2034,96,women,1,1,1
2034,97,men,1,1,1
2034,97,women,1,1,1
2034,98,men,1,1,1
2034,98,women,1,1,1
2034,99,men,1,1,1
2034,99,women,1,1,1
2035,40,men,1,1,1
2035,40,women,1,1,1
2035,41,men,1,1,1
2035,41,women,1,1,1
2035,42,men,1,1,1
2035,42,women,1,1,1
2035,43,men,1,1,1
2035,43,women,1,1,1
2035,44,men,1,1,1
2035,44,women,1,1,1
2035,45,men,1,1,1
2035,45,women,1,1,1
2035,46,men,1,1,1
2035,46,women,1,1,1
2035,47,men,1,1,1
2035,47,women,1,1,1
2035,48,men,1,1,1
2035,48,women,1,1,1
2035,49,men,1,1,1
2035,49,women,1,1,1
2035,50,men,1,1,1
2035,50,women,1,1,1
2035,51,men,1,1,1
2035,51,women,1,1,1
2035,52,men,1,1,1
2035,52,women,1,1,1
2035,53,men,1,1,1
2035,53,women,1,1,1
2035,54,men,1,1,1
2035,54,women,1,1,1
2035,55,men,1,1,1
2035,55,women,1,1,1
2035,56,men,1,1,1
2035,56,women,1,1,1
2035,57,men,1,1,1
2035,57,women,1,1,1
2035,58,men,1,1,1
2035,58,women,1,1,1
2035,59,men,1,1,1
2035,59,women,1,1,1
2035,60,men,1,1,1
2035,60,women,1,1,1
2035,61,men,1,1,1
2035,61,women,1,1,1
2035,62,men,1,1,1
2035,62,women,1,1,1
2035,63,men,1,1,1
2035,63,women,1,1,1
2035,64,men,1,1,1
2035,64,women,1,1,1
2035,65,men,1,1,1
2035,65,women,1,1,1
2035,66,men,1,1,1
2035,66,women,1,1,1
2035,67,men,1,1,1
2035,67,women,1,1,1
2035,68,men,1,1,1
2035,68,women,1,1,1
2035,69,men,1,1,1
2035,69,women,1,1,1
2035,70,men,1,1,1
2035,70,women,1,1,1
2035,71,men,1,1,1
2035,71,women,1,1,1
2035,72,men,1,1,1
2035,72,women,1,1,1
2035,73,men,1,1,1
2035,73,women,1,1,1
2035,74,men,1,1,1
2035,74,women,1,1,1
2035,75,men,1,1,1
2035,75,women,1,1,1
2035,76,men,1,1,1
2035,76,women,1,1,1
2035,77,men,1,1,1
2035,77,women,1,1,1
2035,78,men,1,1,1
2035,78,women,1,1,1
2035,79,men,1,1,1
2035,79,women,1,1,1
2035,80,men,1,1,1
2035,80,women,1,1,1
2035,81,men,1,1,1
2035,81,women,1,1,1
2035,82,men,1,1,1
2035,82,women,1,1,1
2035,83,men,1,1,1
2035,83,women,1,1,1
2035,84,men,1,1,1
2035,84,women,1,1,1
2035,85,men,1,1,1
2035,85,women,1,1,1
2035,86,men,1,1,1
2035,86,women,1,1,1
2035,87,men,1,1,1
2035,87,women,1,1,1
2035,88,men,1,1,1
2035,88,women,1,1,1
2035,89,men,1,1,1
2035,89,women,1,1,1
2035,90,men,1,1,1
2035,90,women,1,1,1
2035,91,men,1,1,1
2035,91,women,1,1,1
2035,92,men,1,1,1
2035,92,women,1,1,1
2035,93,men,1,1,1
2035,93,women,1,1,1
2035,94,men,1,1,1
2035,94,women,1,1,1
2035,95,men,1,1,1
2035,95,women,1,1,1
2035,96,men,1,1,1
2035,96,women,1,1,1
2035,97,men,1,1,1
2035,97,women,1,1,1
2035,98,men,1,1,1
2035,98,women,1,1,1
2035,99,men,1,1,1
2035,99,women,1,1,1
2036,40,men,1,1,1
2036,40,women,1,1,1
2036,41,men,1,1,1
2036,41,women,1,1,1
2036,42,men,1,1,1
2036,42,women,1,1,1
2036,43,men,1,1,1
2036,43,women,1,1,1
2036,44,men,1,1,1
2036,44,women,1,1,1
2036,45,men,1,1,1
2036,45,women,1,1,1
2036,46,men,1,1,1
2036,46,women,1,1,1
2036,47,men,1,1,1
2036,47,women,1,1,1
2036,48,men,1,1,1
2036,48,women,1,1,1
2036,49,men,1,1,1
2036,49,women,1,1,1
2036,50,men,1,1,1
2036,50,women,1,1,1
2036,51,men,1,1,1
2036,51,women,1,1,1
2036,52,men,1,1,1
2036,52,women,1,1,1
2036,53,men,1,1,1
2036,53,women,1,1,1
2036,54,men,1,1,1
2036,54,women,1,1,1
2036,55,men,1,1,1
2036,55,women,1,1,1
2036,56,men,1,1,1
2036,56,women,1,1,1
2036,57,men,1,1,1
2036,57,women,1,1,1
2036,58,men,1,1,1
2036,58,women,1,1,1
2036,59,men,1,1,1
2036,59,women,1,1,1
2036,60,men,1,1,1
2036,60,women,1,1,1
2036,61,men,1,1,1
2036,61,women,1,1,1
2036,62,men,1,1,1
2036,62,women,1,1,1
2036,63,men,1,1,1
2036,63,women,1,1,1
2036,64,men,1,1,1
2036,64,women,1,1,1
2036,65,men,1,1,1
2036,65,women,1,1,1
2036,66,men,1,1,1
2036,66,women,1,1,1
2036,67,men,1,1,1
2036,67,women,1,1,1
2036,68,men,1,1,1
2036,68,women,1,1,1
2036,69,men,1,1,1
2036,69,women,1,1,1
2036,70,men,1,1,1
2036,70,women,1,1,1
2036,71,men,1,1,1
2036,71,women,1,1,1
2036,72,men,1,1,1
2036,72,women,1,1,1
2036,73,men,1,1,1
2036,73,women,1,1,1
2036,74,men,1,1,1
2036,74,women,1,1,1
2036,75,men,1,1,1
2036,75,women,1,1,1
2036,76,men,1,1,1
2036,76,women,1,1,1
2036,77,men,1,1,1
2036,77,women,1,1,1
2036,78,men,1,1,1
2036,78,women,1,1,1
2036,79,men,1,1,1
2036,79,women,1,1,1
2036,80,men,1,1,1
2036,80,women,1,1,1
2036,81,men,1,1,1
2036,81,women,1,1,1
2036,82,men,1,1,1
2036,82,women,1,1,1
2036,83,men,1,1,1
2036,83,women,1,1,1
2036,84,men,1,1,1
2036,84,women,1,1,1
2036,85,men,1,1,1
2036,85,women,1,1,1
2036,86,men,1,1,1
2036,86,women,1,1,1
2036,87,men,1,1,1
2036,87,women,1,1,1
2036,88,men,1,1,1
2036,88,women,1,1,1
2036,89,men,1,1,1
2036,89,women,1,1,1
2036,90,men,1,1,1
2036,90,women,1,1,1
2036,91,men,1,1,1
2036,91,women,1,1,1
2036,92,men,1,1,1
2036,92,women,1,1,1
2036,93,men,1,1,1
2036,93,women,1,1,1
2036,94,men,1,1,1
2036,94,women,1,1,1
2036,95,men,1,1,1
2036,95,women,1,1,1
2036,96,men,1,1,1
2036,96,women,1,1,1
2036,97,men,1,1,1
2036,97,women,1,1,1
2036,98,men,1,1,1
2036,98,women,1,1,1
2036,99,men,1,1,1
2036,99,women,1,1,1
2037,40,men,1,1,1
2037,40,women,1,1,1
2037,41,men,1,1,1
2037,41,women,1,1,1
2037,42,men,1,1,1
2037,42,women,1,1,1
2037,43,men,1,1,1
2037,43,women,1,1,1
2037,44,men,1,1,1
2037,44,women,1,1,1
2037,45,men,1,1,1
2037,45,women,1,1,1
2037,46,men,1,1,1
2037,46,women,1,1,1
2037,47,men,1,1,1
2037,47,women,1,1,1
2037,48,men,1,1,1
2037,48,women,1,1,1
2037,49,men,1,1,1
2037,49,women,1,1,1
2037,50,men,1,1,1
2037,50,women,1,1,1
2037,51,men,1,1,1
2037,51,women,1,1,1
2037,52,men,1,1,1
2037,52,women,1,1,1
2037,53,men,1,1,1
2037,53,women,1,1,1
2037,54,men,1,1,1
2037,54,women,1,1,1
2037,55,men,1,1,1
2037,55,women,1,1,1
2037,56,men,1,1,1
2037,56,women,1,1,1
2037,57,men,1,1,1
2037,57,women,1,1,1
2037,58,men,1,1,1
2037,58,women,1,1,1
2037,59,men,1,1,1
2037,59,women,1,1,1
2037,60,men,1,1,1
2037,60,women,1,1,1
2037,61,men,1,1,1
2037,61,women,1,1,1
2037,62,men,1,1,1
2037,62,women,1,1,1
2037,63,men,1,1,1
2037,63,women,1,1,1
2037,64,men,1,1,1
2037,64,women,1,1,1
2037,65,men,1,1,1
2037,65,women,1,1,1
2037,66,men,1,1,1
2037,66,women,1,1,1
2037,67,men,1,1,1
2037,67,women,1,1,1
2037,68,men,1,1,1
2037,68,women,1,1,1
2037,69,men,1,1,1
2037,69,women,1,1,1
2037,70,men,1,1,1
2037,70,women,1,1,1
2037,71,men,1,1,1
2037,71,women,1,1,1
2037,72,men,1,1,1
2037,72,women,1,1,1
2037,73,men,1,1,1
2037,73,women,1,1,1
2037,74,men,1,1,1
2037,74,women,1,1,1
2037,75,men,1,1,1
2037,75,women,1,1,1
2037,76,men,1,1,1
2037,76,women,1,1,1
2037,77,men,1,1,1
2037,77,women,1,1,1
2037,78,men,1,1,1
2037,78,women,1,1,1
2037,79,men,1,1,1
2037,79,women,1,1,1
2037,80,men,1,1,1
2037,80,women,1,1,1
2037,81,men,1,1,1
2037,81,women,1,1,1
2037,82,men,1,1,1
2037,82,women,1,1,1
2037,83,men,1,1,1
2037,83,women,1,1,1
2037,84,men,1,1,1
2037,84,women,1,1,1
2037,85,men,1,1,1
2037,85,women,1,1,1
2037,86,men,1,1,1
2037,86,women,1,1,1
2037,87,men,1,1,1
2037,87,women,1,1,1
2037,88,men,1,1,1
2037,88,women,1,1,1
2037,89,men,1,1,1
2037,89,women,1,1,1
2037,90,men,1,1,1
2037,90,women,1,1,1
2037,91,men,1,1,1
2037,91,women,1,1,1
2037,92,men,1,1,1
2037,92,women,1,1,1
2037,93,men,1,1,1
2037,93,women,1,1,1
2037,94,men,1,1,1
2037,94,women,1,1,1
2037,95,men,1,1,1
2037,95,women,1,1,1
2037,96,men,1,1,1
2037,96,women,1,1,1
2037,97,men,1,1,1
2037,97,women,1,1,1
2037,98,men,1,1,1
2037,98,women,1,1,1
2037,99,men,1,1,1
2037,99,women,1,1,1
2038,40,men,1,1,1
2038,40,women,1,1,1
2038,41,men,1,1,1
2038,41,women,1,1,1
2038,42,men,1,1,1
2038,42,women,1,1,1
2038,43,men,1,1,1
2038,43,women,1,1,1
2038,44,men,1,1,1
2038,44,women,1,1,1
2038,45,men,1,1,1
2038,45,women,1,1,1
2038,46,men,1,1,1
2038,46,women,1,1,1
2038,47,men,1,1,1
2038,47,women,1,1,1
2038,48,men,1,1,1
2038,48,women,1,1,1
2038,49,men,1,1,1
2038,49,women,1,1,1
2038,50,men,1,1,1
2038,50,women,1,1,1
2038,51,men,1,1,1
2038,51,women,1,1,1
2038,52,men,1,1,1
2038,52,women,1,1,1
2038,53,men,1,1,1
2038,53,women,1,1,1
2038,54,men,1,1,1
2038,54,women,1,1,1
2038,55,men,1,1,1
2038,55,women,1,1,1
2038,56,men,1,1,1
2038,56,women,1,1,1
2038,57,men,1,1,1
2038,57,women,1,1,1
2038,58,men,1,1,1
2038,58,women,1,1,1
2038,59,men,1,1,1
2038,59,women,1,1,1
2038,60,men,1,1,1
2038,60,women,1,1,1
2038,61,men,1,1,1
2038,61,women,1,1,1
2038,62,men,1,1,1
2038,62,women,1,1,1
2038,63,men,1,1,1
2038,63,women,1,1,1
2038,64,men,1,1,1
2038,64,women,1,1,1
2038,65,men,1,1,1
2038,65,women,1,1,1
2038,66,men,1,1,1
2038,66,women,1,1,1
2038,67,men,1,1,1
2038,67,women,1,1,1
2038,68,men,1,1,1
2038,68,women,1,1,1
2038,69,men,1,1,1
2038,69,women,1,1,1
2038,70,men,1,1,1
2038,70,women,1,1,1
2038,71,men,1,1,1
2038,71,women,1,1,1
2038,72,men,1,1,1
2038,72,women,1,1,1
2038,73,men,1,1,1
2038,73,women,1,1,1
2038,74,men,1,1,1
2038,74,women,1,1,1
2038,75,men,1,1,1
2038,75,women,1,1,1
2038,76,men,1,1,1
2038,76,women,1,1,1
2038,77,men,1,1,1
2038,77,women,1,1,1
2038,78,men,1,1,1
2038,78,women,1,1,1
2038,79,men,1,1,1
2038,79,women,1,1,1
2038,80,men,1,1,1
2038,80,women,1,1,1
2038,81,men,1,1,1
2038,81,women,1,1,1
2038,82,men,1,1,1
2038,82,women,1,1,1
2038,83,men,1,1,1
2038,83,women,1,1,1
2038,84,men,1,1,1
2038,84,women,1,1,1
2038,85,men,1,1,1
2038,85,women,1,1,1
2038,86,men,1,1,1
2038,86,women,1,1,1
2038,87,men,1,1,1
2038,87,women,1,1,1
2038,88,men,1,1,1
2038,88,women,1,1,1
2038,89,men,1,1,1
2038,89,women,1,1,1
2038,90,men,1,1,1
2038,90,women,1,1,1
2038,91,men,1,1,1
2038,91,women,1,1,1
2038,92,men,1,1,1
2038,92,women,1,1,1
2038,93,men,1,1,1
2038,93,women,1,1,1
2038,94,men,1,1,1
2038,94,women,1,1,1
2038,95,men,1,1,1
2038,95,women,1,1,1
2038,96,men,1,1,1
2038,96,women,1,1,1
2038,97,men,1,1,1
2038,97,women,1,1,1
2038,98,men,1,1,1
2038,98,women,1,1,1
2038,99,men,1,1,1
2038,99,women,1,1,1
2039,40,men,1,1,1
2039,40,women,1,1,1
2039,41,men,1,1,1
2039,41,women,1,1,1
2039,42,men,1,1,1
2039,42,women,1,1,1
2039,43,men,1,1,1
2039,43,women,1,1,1
2039,44,men,1,1,1
2039,44,women,1,1,1
2039,45,men,1,1,1
2039,45,women,1,1,1
2039,46,men,1,1,1
2039,46,women,1,1,1
2039,47,men,1,1,1
2039,47,women,1,1,1
2039,48,men,1,1,1
2039,48,women,1,1,1
2039,49,men,1,1,1
2039,49,women,1,1,1
2039,50,men,1,1,1
2039,50,women,1,1,1
2039,51,men,1,1,1
2039,51,women,1,1,1
2039,52,men,1,1,1
2039,52,women,1,1,1
2039,53,men,1,1,1
2039,53,women,1,1,1
2039,54,men,1,1,1
2039,54,women,1,1,1
2039,55,men,1,1,1
2039,55,women,1,1,1
2039,56,men,1,1,1
2039,56,women,1,1,1
2039,57,men,1,1,1
2039,57,women,1,1,1
2039,58,men,1,1,1
2039,58,women,1,1,1
2039,59,men,1,1,1
2039,59,women,1,1,1
2039,60,men,1,1,1
2039,60,women,1,1,1
2039,61,men,1,1,1
2039,61,women,1,1,1
2039,62,men,1,1,1
2039,62,women,1,1,1
2039,63,men,1,1,1
2039,63,women,1,1,1
2039,64,men,1,1,1
2039,64,women,1,1,1
2039,65,men,1,1,1
2039,65,women,1,1,1
2039,66,men,1,1,1
2039,66,women,1,1,1
2039,67,men,1,1,1
2039,67,women,1,1,1
2039,68,men,1,1,1
2039,68,women,1,1,1
2039,69,men,1,1,1
2039,69,women,1,1,1
2039,70,men,1,1,1
2039,70,women,1,1,1
2039,71,men,1,1,1
2039,71,women,1,1,1
2039,72,men,1,1,1
2039,72,women,1,1,1
2039,73,men,1,1,1
2039,73,women,1,1,1
2039,74,men,1,1,1
2039,74,women,1,1,1
2039,75,men,1,1,1
2039,75,women,1,1,1
2039,76,men,1,1,1
2039,76,women,1,1,1
2039,77,men,1,1,1
2039,77,women,1,1,1
2039,78,men,1,1,1
2039,78,women,1,1,1
2039,79,men,1,1,1
2039,79,women,1,1,1
2039,80,men,1,1,1
2039,80,women,1,1,1
2039,81,men,1,1,1
2039,81,women,1,1,1
2039,82,men,1,1,1
2039,82,women,1,1,1
2039,83,men,1,1,1
2039,83,women,1,1,1
2039,84,men,1,1,1
2039,84,women,1,1,1
2039,85,men,1,1,1
2039,85,women,1,1,1
2039,86,men,1,1,1
2039,86,women,1,1,1
2039,87,men,1,1,1
2039,87,women,1,1,1
2039,88,men,1,1,1
2039,88,women,1,1,1
2039,89,men,1,1,1
2039,89,women,1,1,1
2039,90,men,1,1,1
2039,90,women,1,1,1
2039,91,men,1,1,1
2039,91,women,1,1,1
2039,92,men,1,1,1
2039,92,women,1,1,1
2039,93,men,1,1,1
2039,93,women,1,1,1
2039,94,men,1,1,1
2039,94,women,1,1,1
2039,95,men,1,1,1
2039,95,women,1,1,1
2039,96,men,1,1,1
2039,96,women,1,1,1
2039,97,men,1,1,1
2039,97,women,1,1,1
2039,98,men,1,1,1
2039,98,women,1,1,1
2039,99,men,1,1,1
2039,99,women,1,1,1
2040,40,men,1,1,1
2040,40,women,1,1,1
2040,41,men,1,1,1
2040,41,women,1,1,1
2040,42,men,1,1,1
2040,42,women,1,1,1
2040,43,men,1,1,1
2040,43,women,1,1,1
2040,44,men,1,1,1
2040,44,women,1,1,1
2040,45,men,1,1,1
2040,45,women,1,1,1
2040,46,men,1,1,1
2040,46,women,1,1,1
2040,47,men,1,1,1
2040,47,women,1,1,1
2040,48,men,1,1,1
2040,48,women,1,1,1
2040,49,men,1,1,1
2040,49,women,1,1,1
2040,50,men,1,1,1
2040,50,women,1,1,1
2040,51,men,1,1,1
2040,51,women,1,1,1
2040,52,men,1,1,1
2040,52,women,1,1,1
2040,53,men,1,1,1
2040,53,women,1,1,1
2040,54,men,1,1,1
2040,54,women,1,1,1
2040,55,men,1,1,1
2040,55,women,1,1,1
2040,56,men,1,1,1
2040,56,women,1,1,1
2040,57,men,1,1,1
2040,57,women,1,1,1
2040,58,men,1,1,1
2040,58,women,1,1,1
2040,59,men,1,1,1
2040,59,women,1,1,1
2040,60,men,1,1,1
2040,60,women,1,1,1
2040,61,men,1,1,1
2040,61,women,1,1,1
2040,62,men,1,1,1
2040,62,women,1,1,1
2040,63,men,1,1,1
2040,63,women,1,1,1
2040,64,men,1,1,1
2040,64,women,1,1,1
2040,65,men,1,1,1
2040,65,women,1,1,1
2040,66,men,1,1,1
2040,66,women,1,1,1
2040,67,men,1,1,1
2040,67,women,1,1,1
2040,68,men,1,1,1
2040,68,women,1,1,1
2040,69,men,1,1,1
2040,69,women,1,1,1
2040,70,men,1,1,1
2040,70,women,1,1,1
2040,71,men,1,1,1
2040,71,women,1,1,1
2040,72,men,1,1,1
2040,72,women,1,1,1
2040,73,men,1,1,1
2040,73,women,1,1,1
2040,74,men,1,1,1
2040,74,women,1,1,1
2040,75,men,1,1,1
2040,75,women,1,1,1
2040,76,men,1,1,1
2040,76,women,1,1,1
2040,77,men,1,1,1
2040,77,women,1,1,1
2040,78,men,1,1,1
2040,78,women,1,1,1
2040,79,men,1,1,1
2040,79,women,1,1,1
2040,80,men,1,1,1
2040,80,women,1,1,1
2040,81,men,1,1,1
2040,81,women,1,1,1
2040,82,men,1,1,1
2040,82,women,1,1,1
2040,83,men,1,1,1
2040,83,women,1,1,1
2040,84,men,1,1,1
2040,84,women,1,1,1
2040,85,men,1,1,1
2040,85,women,1,1,1
2040,86,men,1,1,1
2040,86,women,1,1,1
2040,87,men,1,1,1
2040,87,women,1,1,1
2040,88,men,1,1,1
2040,88,women,1,1,1
2040,89,men,1,1,1
2040,89,women,1,1,1
2040,90,men,1,1,1
2040,90,women,1,1,1
2040,91,men,1,1,1
2040,91,women,1,1,1
2040,92,men,1,1,1
2040,92,women,1,1,1
2040,93,men,1,1,1
2040,93,women,1,1,1
2040,94,men,1,1,1
2040,94,women,1,1,1
2040,95,men,1,1,1
2040,95,women,1,1,1
2040,96,men,1,1,1
2040,96,women,1,1,1
2040,97,men,1,1,1
2040,97,women,1,1,1
2040,98,men,1,1,1
2040,98,women,1,1,1
2040,99,men,1,1,1
2040,99,women,1,1,1
2041,40,men,1,1,1
2041,40,women,1,1,1
2041,41,men,1,1,1
2041,41,women,1,1,1
2041,42,men,1,1,1
2041,42,women,1,1,1
2041,43,men,1,1,1
2041,43,women,1,1,1
2041,44,men,1,1,1
2041,44,women,1,1,1
2041,45,men,1,1,1
2041,45,women,1,1,1
2041,46,men,1,1,1
2041,46,women,1,1,1
2041,47,men,1,1,1
2041,47,women,1,1,1
2041,48,men,1,1,1
2041,48,women,1,1,1
2041,49,men,1,1,1
2041,49,women,1,1,1
2041,50,men,1,1,1
2041,50,women,1,1,1
2041,51,men,1,1,1
2041,51,women,1,1,1
2041,52,men,1,1,1
2041,52,women,1,1,1
2041,53,men,1,1,1
2041,53,women,1,1,1
2041,54,men,1,1,1
2041,54,women,1,1,1
2041,55,men,1,1,1
2041,55,women,1,1,1
2041,56,men,1,1,1
2041,56,women,1,1,1
2041,57,men,1,1,1
2041,57,women,1,1,1
2041,58,men,1,1,1
2041,58,women,1,1,1
2041,59,men,1,1,1
2041,59,women,1,1,1
2041,60,men,1,1,1
2041,60,women,1,1,1
2041,61,men,1,1,1
2041,61,women,1,1,1
2041,62,men,1,1,1
2041,62,women,1,1,1
2041,63,men,1,1,1
2041,63,women,1,1,1
2041,64,men,1,1,1
2041,64,women,1,1,1
2041,65,men,1,1,1
2041,65,women,1,1,1
2041,66,men,1,1,1
2041,66,women,1,1,1
2041,67,men,1,1,1
2041,67,women,1,1,1
2041,68,men,1,1,1
2041,68,women,1,1,1
2041,69,men,1,1,1
2041,69,women,1,1,1
2041,70,men,1,1,1
2041,70,women,1,1,1
2041,71,men,1,1,1
2041,71,women,1,1,1
2041,72,men,1,1,1
2041,72,women,1,1,1
2041,73,men,1,1,1
2041,73,women,1,1,1
2041,74,men,1,1,1
2041,74,women,1,1,1
2041,75,men,1,1,1
2041,75,women,1,1,1
2041,76,men,1,1,1
2041,76,women,1,1,1
2041,77,men,1,1,1
2041,77,women,1,1,1
2041,78,men,1,1,1
2041,78,women,1,1,1
2041,79,men,1,1,1
2041,79,women,1,1,1
2041,80,men,1,1,1
2041,80,women,1,1,1
2041,81,men,1,1,1
2041,81,women,1,1,1
2041,82,men,1,1,1
2041,82,women,1,1,1
2041,83,men,1,1,1
2041,83,women,1,1,1
2041,84,men,1,1,1
2041,84,women,1,1,1
2041,85,men,1,1,1
2041,85,women,1,1,1
2041,86,men,1,1,1
2041,86,women,1,1,1
2041,87,men,1,1,1
2041,87,women,1,1,1
2041,88,men,1,1,1
2041,88,women,1,1,1
2041,89,men,1,1,1
2041,89,women,1,1,1
2041,90,men,1,1,1
2041,90,women,1,1,1
2041,91,men,1,1,1
2041,91,women,1,1,1
2041,92,men,1,1,1
2041,92,women,1,1,1
2041,93,men,1,1,1
2041,93,women,1,1,1
2041,94,men,1,1,1
2041,94,women,1,1,1
2041,95,men,1,1,1
2041,95,women,1,1,1
2041,96,men,1,1,1
2041,96,women,1,1,1
2041,97,men,1,1,1
2041,97,women,1,1,1
2041,98,men,1,1,1
2041,98,women,1,1,1
2041,99,men,1,1,1
2041,99,women,1,1,1
2042,40,men,1,1,1
2042,40,women,1,1,1
2042,41,men,1,1,1
2042,41,women,1,1,1
2042,42,men,1,1,1
2042,42,women,1,1,1
2042,43,men,1,1,1
2042,43,women,1,1,1
2042,44,men,1,1,1
2042,44,women,1,1,1
2042,45,men,1,1,1
2042,45,women,1,1,1
2042,46,men,1,1,1
2042,46,women,1,1,1
2042,47,men,1,1,1
2042,47,women,1,1,1
2042,48,men,1,1,1
2042,48,women,1,1,1
2042,49,men,1,1,1
2042,49,women,1,1,1
2042,50,men,1,1,1
2042,50,women,1,1,1
2042,51,men,1,1,1
2042,51,women,1,1,1
2042,52,men,1,1,1
2042,52,women,1,1,1
2042,53,men,1,1,1
2042,53,women,1,1,1
2042,54,men,1,1,1
2042,54,women,1,1,1
2042,55,men,1,1,1
2042,55,women,1,1,1
2042,56,men,1,1,1
2042,56,women,1,1,1
2042,57,men,1,1,1
2042,57,women,1,1,1
2042,58,men,1,1,1
2042,58,women,1,1,1
2042,59,men,1,1,1
2042,59,women,1,1,1
2042,60,men,1,1,1
2042,60,women,1,1,1
2042,61,men,1,1,1
2042,61,women,1,1,1
2042,62,men,1,1,1
2042,62,women,1,1,1
2042,63,men,1,1,1
2042,63,women,1,1,1
2042,64,men,1,1,1
2042,64,women,1,1,1
2042,65,men,1,1,1
2042,65,women,1,1,1
2042,66,men,1,1,1
2042,66,women,1,1,1
2042,67,men,1,1,1
2042,67,women,1,1,1
2042,68,men,1,1,1
2042,68,women,1,1,1
2042,69,men,1,1,1
2042,69,women,1,1,1
2042,70,men,1,1,1
2042,70,women,1,1,1
2042,71,men,1,1,1
2042,71,women,1,1,1
2042,72,men,1,1,1
2042,72,women,1,1,1
2042,73,men,1,1,1
2042,73,women,1,1,1
2042,74,men,1,1,1
2042,74,women,1,1,1
2042,75,men,1,1,1
2042,75,women,1,1,1
2042,76,men,1,1,1
2042,76,women,1,1,1
2042,77,men,1,1,1
2042,77,women,1,1,1
2042,78,men,1,1,1
2042,78,women,1,1,1
2042,79,men,1,1,1
2042,79,women,1,1,1
2042,80,men,1,1,1
2042,80,women,1,1,1
2042,81,men,1,1,1
2042,81,women,1,1,1
2042,82,men,1,1,1
2042,82,women,1,1,1
2042,83,men,1,1,1
2042,83,women,1,1,1
2042,84,men,1,1,1
2042,84,women,1,1,1
2042,85,men,1,1,1
2042,85,women,1,1,1
2042,86,men,1,1,1
2042,86,women,1,1,1
2042,87,men,1,1,1
